date,state,pm2_5, pm10, o3,no2,so2, co,AQI
3/25/2019,Tamil Nadu,136, , ,22,6,9,216.3333333
3/26/2019,Tamil Nadu,137, , ,9,4,6,198.9166667
3/27/2019,Tamil Nadu,124, , ,9,5,6,182.8333333
3/28/2019,Tamil Nadu,136, , ,9,4,6,197.5833333
3/29/2019,Tamil Nadu,119, , ,9,5,6,176.1666667
3/30/2019,Tamil Nadu,127, , ,9,4,9,185.5833333
3/31/2019,Tamil Nadu,142, , ,8,5,11,205.5833333
10/1/2018,Tamil Nadu,101, , ,5,4,9,145.9166667
10/2/2018,Tamil Nadu,110, , ,4,3,8,155.4166667
10/3/2018,Tamil Nadu,94, , ,6,2,7,135.3333333
10/4/2018,Tamil Nadu,88, , ,5,2,7,126.0833333
10/5/2018,Tamil Nadu,93, , ,5,4,9,135.25
10/6/2018,Tamil Nadu,77, , ,5,2,8,111.4166667
10/7/2018,Tamil Nadu,127, , ,5,3,8,179.3333333
10/8/2018,Tamil Nadu,120, , ,7,2,9,171.25
10/9/2018,Tamil Nadu,169, , ,8,2,8,237.8333333
10/10/2018,Tamil Nadu,180, , ,7,2,9,251.25
10/11/2018,Tamil Nadu,175, , ,5,3,8,243.3333333
10/12/2018,Tamil Nadu,129, , ,4,2,8,179.5
10/13/2018,Tamil Nadu,116, , ,5,5,8,167.1666667
10/14/2018,Tamil Nadu,109, , ,4,3,8,154.0833333
10/15/2018,Tamil Nadu,115, , ,5,3,8,163.3333333
10/16/2018,Tamil Nadu,95, , ,5,2,9,135.4166667
10/17/2018,Tamil Nadu,111, , ,5,2,9,156.75
10/18/2018,Tamil Nadu,94, , ,5,3,8,135.3333333
10/19/2018,Tamil Nadu,124, , ,6,2,8,175.3333333
10/20/2018,Tamil Nadu,151, , ,4,3,9,210.0833333
10/21/2018,Tamil Nadu,154, , ,5,5,9,217.8333333
10/22/2018,Tamil Nadu,140, , ,6,2,8,196.6666667
10/23/2018,Tamil Nadu,138, , ,6,3,8,195.25
10/24/2018,Tamil Nadu,163, , ,5,2,9,226.0833333
10/25/2018,Tamil Nadu,162, , ,5,4,9,227.25
10/26/2018,Tamil Nadu,146, , ,6,11,9,215.9166667
10/27/2018,Tamil Nadu,153, , ,6,2,8,214
10/28/2018,Tamil Nadu,161, , ,6,3,9,225.9166667
10/29/2018,Tamil Nadu,159, , ,5,2,8,220.75
10/30/2018,Tamil Nadu,115, , ,6,2,7,163.3333333
10/31/2018,Tamil Nadu,94, , ,6,1,9,134.0833333
11/1/2018,Tamil Nadu,104, , ,4,1,7,144.9166667
11/2/2018,Tamil Nadu,94, , ,5,2,7,134.0833333
11/3/2018,Tamil Nadu,87, , ,4,31,7,159.75
11/4/2018,Tamil Nadu,95, , ,7,11,10,149.1666667
11/5/2018,Tamil Nadu,103, , ,7,8,12,156.0833333
11/6/2018,Tamil Nadu,117, , ,8,10,9,178.5
11/7/2018,Tamil Nadu,141, , ,7,6,10,204.25
11/8/2018,Tamil Nadu,107, , ,7,2,11,153.9166667
11/9/2018,Tamil Nadu,147, , ,11,2,11,212.25
11/10/2018,Tamil Nadu,167, , ,8,11,10,246.4166667
11/11/2018,Tamil Nadu,149, , ,8,2,11,211.1666667
11/12/2018,Tamil Nadu,177, , ,8,4,12,251
11/13/2018,Tamil Nadu,208, , ,6,5,11,291.0833333
11/14/2018,Tamil Nadu,178, , ,6,5,10,251.0833333
11/15/2018,Tamil Nadu,115, , ,5,10,11,172.0833333
11/16/2018,Tamil Nadu,67, , ,5,5,17,101.8333333
11/17/2018,Tamil Nadu,91, , ,6,10,11,141.3333333
11/18/2018,Tamil Nadu,75, , ,5,12,8,121.25
11/19/2018,Tamil Nadu,80, , ,6,6,10,121.6666667
11/20/2018,Tamil Nadu,133, , ,5,6,11,191.0833333
11/21/2018,Tamil Nadu,83, , ,6,6,11,125.6666667
11/22/2018,Tamil Nadu,74, , ,5,5,12,111.1666667
11/23/2018,Tamil Nadu,125, , ,5,4,11,177.9166667
11/24/2018,Tamil Nadu,178, , ,5,2,10,246.0833333
11/25/2018,Tamil Nadu,192, , ,6,3,10,267.25
11/26/2018,Tamil Nadu,176, , ,6,4,11,247.1666667
11/27/2018,Tamil Nadu,138, , ,5,6,10,197.75
11/28/2018,Tamil Nadu,128, , ,5,5,9,183.1666667
11/29/2018,Tamil Nadu,142, , ,5,12,10,210.5833333
11/30/2018,Tamil Nadu,138, , ,5,10,10,202.75
12/1/2018,Tamil Nadu,160, , ,5,9,10,230.8333333
12/2/2018,Tamil Nadu,101, , ,6,7,10,150.9166667
12/3/2018,Tamil Nadu,111, , ,6,5,11,161.75
12/4/2018,Tamil Nadu,78, , ,5,5,11,116.5
12/5/2018,Tamil Nadu,90, , ,6,5,7,133.75
12/6/2018,Tamil Nadu,108, , ,5,4,11,155.25
12/7/2018,Tamil Nadu,177, , ,5,3,13,246
12/8/2018,Tamil Nadu,181, , ,5,3,11,251.3333333
12/9/2018,Tamil Nadu,187, , ,5,4,13,260.5833333
12/10/2018,Tamil Nadu,183, , ,5,6,12,257.75
12/11/2018,Tamil Nadu,173, , , , , ,#VALUE!
12/15/2018,Tamil Nadu,176, , ,6,5,12,248.4166667
12/16/2018,Tamil Nadu,147, , ,5,6,12,209.75
12/17/2018,Tamil Nadu,127, , ,5,7,12,184.3333333
12/18/2018,Tamil Nadu,158, , ,5,7,14,225.6666667
12/19/2018,Tamil Nadu,100, , ,5,8,12,149.5833333
12/20/2018,Tamil Nadu,123, , ,5,6,9,177.75
12/21/2018,Tamil Nadu,122, , ,5,6,10,176.4166667
12/22/2018,Tamil Nadu,147, , ,5,5,10,208.5
12/23/2018,Tamil Nadu,176, , ,5,8,10,250.9166667
12/24/2018,Tamil Nadu,169, , ,5,10,10,244.0833333
12/25/2018,Tamil Nadu,175, , ,5,3,10,243.3333333
12/26/2018,Tamil Nadu,180, , ,5,16,10,266.25
12/27/2018,Tamil Nadu,166, , ,5,9,10,238.8333333
12/28/2018,Tamil Nadu,170, , ,5,8,10,242.9166667
12/29/2018,Tamil Nadu,173, , ,5,5,10,243.1666667
12/30/2018,Tamil Nadu,161, , , , , ,#VALUE!
7/1/2018,Tamil Nadu,154, , ,11,3,9,222.8333333
7/2/2018,Tamil Nadu,175, , ,10,4,9,250.8333333
7/3/2018,Tamil Nadu,128, , ,11,3,9,188.1666667
7/4/2018,Tamil Nadu,118, , ,10,2,9,172.3333333
7/5/2018,Tamil Nadu,113, , ,11,4,9,169.4166667
7/6/2018,Tamil Nadu,157, , ,11,2,9,225.5833333
7/7/2018,Tamil Nadu,126, , ,11,4,9,186.75
7/8/2018,Tamil Nadu,137, , ,10,3,8,198.9166667
7/9/2018,Tamil Nadu,132, , ,11,3,8,193.5
7/10/2018,Tamil Nadu,124, , ,11,4,8,184.0833333
7/11/2018,Tamil Nadu,106, , ,11,4,9,160.0833333
7/12/2018,Tamil Nadu,101, , ,11,3,8,152.1666667
7/13/2018,Tamil Nadu,101, , ,11,3,8,152.1666667
7/14/2018,Tamil Nadu,118, , ,11,3,8,174.8333333
7/15/2018,Tamil Nadu,140, , ,10,4,7,204.1666667
7/16/2018,Tamil Nadu,125, , ,10,5,9,185.4166667
7/17/2018,Tamil Nadu,119, , ,12,8,9,183.6666667
7/18/2018,Tamil Nadu,118, , ,11,4,8,176.0833333
7/19/2018,Tamil Nadu,142, , ,10,4,8,206.8333333
7/20/2018,Tamil Nadu,127, , ,11,4,9,188.0833333
7/21/2018,Tamil Nadu,133, , ,10,6,9,197.3333333
7/22/2018,Tamil Nadu,149, , ,11,6,8,219.9166667
7/23/2018,Tamil Nadu,135, , ,11,4,8,198.75
7/24/2018,Tamil Nadu,127, , ,11,6,8,190.5833333
7/25/2018,Tamil Nadu,111, , ,10,10,9,173
7/26/2018,Tamil Nadu,117, , ,14,3,9,177.25
7/27/2018,Tamil Nadu,115, , ,14,4,9,175.8333333
7/28/2018,Tamil Nadu,145, , ,13,9,9,220.8333333
7/29/2018,Tamil Nadu,146, , ,13,5,8,217.1666667
7/30/2018,Tamil Nadu,129, , ,14,3,8,193.25
7/31/2018,Tamil Nadu,147, , ,13,3,8,216
8/1/2018,Tamil Nadu,128, , ,13,4,8,191.9166667
8/2/2018,Tamil Nadu,118, , ,13,6,8,181.0833333
8/3/2018,Tamil Nadu,129, , ,13,3,8,192
8/4/2018,Tamil Nadu,134, , ,13,3,8,198.6666667
8/5/2018,Tamil Nadu,156, , ,13,3,8,228
8/6/2018,Tamil Nadu,156, , ,12,3,8,226.75
8/7/2018,Tamil Nadu,121, , ,14,3,8,182.5833333
8/8/2018,Tamil Nadu,101, , ,11,4,8,153.4166667
8/9/2018,Tamil Nadu,101, , ,14,4,8,157.1666667
8/10/2018,Tamil Nadu,131, , ,14,4,8,197.1666667
8/11/2018,Tamil Nadu,96, , ,12,2,9,145.5
8/12/2018,Tamil Nadu,87, , ,10,3,9,132.25
8/13/2018,Tamil Nadu,113, , ,8,3,8,164.4166667
8/14/2018,Tamil Nadu,107, , ,8,3,10,156.4166667
8/15/2018,Tamil Nadu,48, , ,7,14,9,90.25
8/16/2018,Tamil Nadu,89, , ,9,13,9,146.1666667
8/17/2018,Tamil Nadu,162, , ,10,12,9,243.5
8/18/2018,Tamil Nadu,145, , ,8,13,8,219.5833333
8/19/2018,Tamil Nadu,144, , ,10,12,9,219.5
8/20/2018,Tamil Nadu,178, , ,8,12,8,262.3333333
8/21/2018,Tamil Nadu,204, , ,9,12,8,298.25
8/22/2018,Tamil Nadu,153, , ,8,13,8,230.25
8/23/2018,Tamil Nadu,120, , ,8,11,14,183.75
8/24/2018,Tamil Nadu,131, , ,8,11,8,198.4166667
8/25/2018,Tamil Nadu,158, , ,8,12,8,235.6666667
8/26/2018,Tamil Nadu,113, , ,10,10,9,175.6666667
8/27/2018,Tamil Nadu,124, , ,8,12,7,190.3333333
8/28/2018,Tamil Nadu,106, , ,11,11,8,168.8333333
8/29/2018,Tamil Nadu,98, , ,7,10,8,151.9166667
8/30/2018,Tamil Nadu,97, , ,7,12,8,153.0833333
8/31/2018,Tamil Nadu,88, , ,9,11,8,142.3333333
9/1/2018,Tamil Nadu,102, , ,9,14,8,164.75
9/2/2018,Tamil Nadu,146, , ,7,11,9,217.1666667
9/3/2018,Tamil Nadu,107, , ,7,12,7,166.4166667
9/4/2018,Tamil Nadu,137, , ,6,7,8,198.9166667
9/5/2018,Tamil Nadu,138, , ,6,1,8,192.75
9/6/2018,Tamil Nadu,136, , ,7,5,8,196.3333333
9/7/2018,Tamil Nadu,128, , ,7,15,8,198.1666667
9/8/2018,Tamil Nadu,128, , ,7,2,8,181.9166667
9/9/2018,Tamil Nadu,96, , ,7,2,9,139.25
9/10/2018,Tamil Nadu,136, , ,7,3,8,193.8333333
9/11/2018,Tamil Nadu,96, , ,2,2,8,133
9/12/2018,Tamil Nadu,165, , , , , ,#VALUE!
9/14/2018,Tamil Nadu,182, , ,7,4,8,256.4166667
9/15/2018,Tamil Nadu,138, , ,8,2,8,196.5
9/16/2018,Tamil Nadu,160, , ,11,3,10,230.8333333
9/17/2018,Tamil Nadu,114, , ,10,2,8,167
9/18/2018,Tamil Nadu,139, , ,7,1,9,195.3333333
9/19/2018,Tamil Nadu,88, , ,10,3,10,133.5833333
9/20/2018,Tamil Nadu,156, , ,7,2,7,219.25
9/21/2018,Tamil Nadu,148, , ,11,2,8,213.5833333
9/22/2018,Tamil Nadu,163, , ,7,3,8,229.8333333
9/23/2018,Tamil Nadu,171, , ,5,2,9,236.75
9/24/2018,Tamil Nadu,150, , ,7,2,8,211.25
9/25/2018,Tamil Nadu,236, , , , , ,#VALUE!
9/27/2018,Tamil Nadu,138, , ,5,3,9,194
9/28/2018,Tamil Nadu,93, , ,5,3,8,134
9/29/2018,Tamil Nadu,93, , ,5,4,9,135.25
9/30/2018,Tamil Nadu,90, , ,5,2,8,128.75
4/1/2018,Tamil Nadu,145, , ,7,5,6,208.3333333
4/2/2018,Tamil Nadu,103, , ,6,4,6,149.8333333
4/3/2018,Tamil Nadu,123, , ,6,4,6,176.5
4/4/2018,Tamil Nadu,118, , ,6,6,5,172.3333333
4/5/2018,Tamil Nadu,121, , ,7,5,6,176.3333333
4/6/2018,Tamil Nadu,140, , ,6,3,5,197.9166667
4/7/2018,Tamil Nadu,139, , ,5,10,6,204.0833333
4/8/2018,Tamil Nadu,114, , ,11,33,6,207
4/9/2018,Tamil Nadu,124, , ,4,32,9,210.3333333
4/10/2018,Tamil Nadu,129, , ,5,22,9,205.75
4/11/2018,Tamil Nadu,121, , ,4,4,8,171.3333333
4/12/2018,Tamil Nadu,104, , ,6,3,9,149.9166667
4/13/2018,Tamil Nadu,104, , ,5,2,9,147.4166667
4/14/2018,Tamil Nadu,101, , ,5,2,8,143.4166667
4/15/2018,Tamil Nadu,87, , ,5,2,8,124.75
4/16/2018,Tamil Nadu,95, , ,5,1,9,134.1666667
4/17/2018,Tamil Nadu,103, , ,5,2,8,146.0833333
4/18/2018,Tamil Nadu,110, , ,5,1,9,154.1666667
4/19/2018,Tamil Nadu,109, , ,5,2,7,154.0833333
4/20/2018,Tamil Nadu,106, , ,5,1,8,148.8333333
4/21/2018,Tamil Nadu,104, , ,5,1,8,146.1666667
4/22/2018,Tamil Nadu,77, , ,5,1,7,110.1666667
4/23/2018,Tamil Nadu,93, , ,7,2,8,135.25
4/24/2018,Tamil Nadu,115, , ,5,1,8,160.8333333
4/25/2018,Tamil Nadu,92, , ,6,2,7,132.6666667
4/26/2018,Tamil Nadu,94, , ,11,3,8,142.8333333
4/27/2018,Tamil Nadu,97, , ,13,2,7,148.0833333
4/28/2018,Tamil Nadu,86, , ,13,2,7,133.4166667
4/29/2018,Tamil Nadu,87, , ,14,1,9,134.75
4/30/2018,Tamil Nadu,87, , ,12,2,44,133.5
5/1/2018,Tamil Nadu,103, , ,24,9,10,178.5833333
5/2/2018,Tamil Nadu,112, , ,19,5,7,179.3333333
5/3/2018,Tamil Nadu,109, , ,77,2,7,244.0833333
5/4/2018,Tamil Nadu,153, , ,49,2,8,267.75
5/5/2018,Tamil Nadu,86, , ,11,3,8,132.1666667
5/6/2018,Tamil Nadu,97, , ,12,5,8,150.5833333
5/7/2018,Tamil Nadu,117, , ,10,8,7,178.5
5/8/2018,Tamil Nadu,80, , , , , ,#VALUE!
5/10/2018,Tamil Nadu,69, , ,14,3,8,113.25
5/11/2018,Tamil Nadu,82, , ,12,4,8,129.3333333
5/12/2018,Tamil Nadu,73, , ,10,3,8,113.5833333
5/13/2018,Tamil Nadu,77, , ,11,3,8,120.1666667
5/14/2018,Tamil Nadu,74, , ,12,4,8,118.6666667
5/15/2018,Tamil Nadu,76, , ,13,6,8,125.0833333
5/16/2018,Tamil Nadu,89, , ,12,5,8,139.9166667
5/17/2018,Tamil Nadu,84, , ,13,4,8,133.25
5/18/2018,Tamil Nadu,107, , ,12,4,8,162.6666667
5/19/2018,Tamil Nadu,93, , ,12,5,8,145.25
5/20/2018,Tamil Nadu,85, , ,11,4,8,132.0833333
5/21/2018,Tamil Nadu,88, , ,17,4,8,143.5833333
5/22/2018,Tamil Nadu,109, , ,11,3,8,162.8333333
5/23/2018,Tamil Nadu,97, , ,11,4,8,148.0833333
5/24/2018,Tamil Nadu,97, , ,10,3,8,145.5833333
5/25/2018,Tamil Nadu,79, , ,10,4,9,122.8333333
5/26/2018,Tamil Nadu,86, , ,10,2,8,129.6666667
5/27/2018,Tamil Nadu,120, , ,9,2,8,173.75
5/28/2018,Tamil Nadu,96, , ,10,3,8,144.25
5/29/2018,Tamil Nadu,92, , ,10,3,8,138.9166667
5/30/2018,Tamil Nadu,99, , ,11,3,9,149.5
5/31/2018,Tamil Nadu,115, , ,12,2,8,170.8333333
6/1/2018,Tamil Nadu,112, , ,11,2,8,165.5833333
6/2/2018,Tamil Nadu,133, , ,11,4,8,196.0833333
6/3/2018,Tamil Nadu,108, , ,11,3,8,161.5
6/4/2018,Tamil Nadu,103, , ,12,3,8,156.0833333
6/5/2018,Tamil Nadu,93, , ,12,3,8,142.75
6/6/2018,Tamil Nadu,70, , ,12,2,8,110.8333333
6/7/2018,Tamil Nadu,74, , ,11,3,8,116.1666667
6/8/2018,Tamil Nadu,109, , ,10,3,7,161.5833333
6/9/2018,Tamil Nadu,102, , ,10,4,8,153.5
6/10/2018,Tamil Nadu,61, , ,12,3,7,100.0833333
6/11/2018,Tamil Nadu,73, , ,12,3,8,116.0833333
6/12/2018,Tamil Nadu,68, , ,19,3,9,118.1666667
6/13/2018,Tamil Nadu,83, , ,12,3,8,129.4166667
6/14/2018,Tamil Nadu,93, , ,11,3,9,141.5
6/15/2018,Tamil Nadu,122, , ,10,2,8,177.6666667
6/16/2018,Tamil Nadu,98, , ,11,3,8,148.1666667
6/17/2018,Tamil Nadu,123, , ,11,3,8,181.5
6/18/2018,Tamil Nadu,103, , ,10,3,9,153.5833333
6/19/2018,Tamil Nadu,92, , ,11,3,8,140.1666667
6/20/2018,Tamil Nadu,106, , ,11,3,8,158.8333333
6/21/2018,Tamil Nadu,134, , ,11,3,9,196.1666667
6/22/2018,Tamil Nadu,125, , ,11,2,9,182.9166667
6/23/2018,Tamil Nadu,129, , ,11,3,9,189.5
6/24/2018,Tamil Nadu,113, , ,12,3,8,169.4166667
6/25/2018,Tamil Nadu,127, , ,13,3,8,189.3333333
6/26/2018,Tamil Nadu,129, , ,12,3,8,190.75
6/27/2018,Tamil Nadu,136, , ,12,3,8,200.0833333
6/28/2018,Tamil Nadu,114, , ,13,2,8,170.75
6/29/2018,Tamil Nadu,121, , ,12,4,8,181.3333333
6/30/2018,Tamil Nadu,146, , ,11,3,8,212.1666667
1/1/2018,Tamil Nadu,126, , ,7,3,5,180.5
1/2/2018,Tamil Nadu,200, , ,9,5,5,284.1666667
1/3/2018,Tamil Nadu,203, , ,10,13,4,299.4166667
1/4/2018,Tamil Nadu,293, , ,9,15,5,420.6666667
1/5/2018,Tamil Nadu,185, , ,10,31,8,297.9166667
1/6/2018,Tamil Nadu,169, , ,6,20,4,257.8333333
1/7/2018,Tamil Nadu,159, , ,7,11,4,234.5
1/8/2018,Tamil Nadu,157, , ,7,13,3,234.3333333
1/9/2018,Tamil Nadu,159, , ,5,3,4,222
1/10/2018,Tamil Nadu,148, , ,6,7,4,213.5833333
1/11/2018,Tamil Nadu,170, , ,7,12,3,250.4166667
1/12/2018,Tamil Nadu,176, , ,10,22,7,274.6666667
1/13/2018,Tamil Nadu,346, , ,4,31,4,505.0833333
1/14/2018,Tamil Nadu,192, , ,3,17,3,281
1/15/2018,Tamil Nadu,163, , ,3,13,3,237.3333333
1/16/2018,Tamil Nadu,173, , ,6,33,4,279.4166667
1/17/2018,Tamil Nadu,176, , ,9,33,4,287.1666667
1/18/2018,Tamil Nadu,189, , ,10,38,4,312
1/19/2018,Tamil Nadu,187, , ,11,36,6,308.0833333
1/20/2018,Tamil Nadu,164, , ,10,31,5,269.9166667
1/21/2018,Tamil Nadu,192, , ,9,6,6,274.75
1/22/2018,Tamil Nadu,157, , ,10,4,6,226.8333333
1/23/2018,Tamil Nadu,218, , ,12,4,6,310.6666667
1/24/2018,Tamil Nadu,205, , ,11,4,7,292.0833333
1/25/2018,Tamil Nadu,197, , ,9,4,6,278.9166667
1/26/2018,Tamil Nadu,181, , ,10,4,7,258.8333333
1/27/2018,Tamil Nadu,174, , ,7,4,6,245.75
1/28/2018,Tamil Nadu,181, , ,7,4,6,255.0833333
1/29/2018,Tamil Nadu,179, , ,10,4,7,256.1666667
1/30/2018,Tamil Nadu,180, , ,13,4,7,261.25
1/31/2018,Tamil Nadu,189, , ,9,4,7,268.25
2/1/2018,Tamil Nadu,144, , ,11,4,7,210.75
2/2/2018,Tamil Nadu,177, , ,10,3,6,252.25
2/3/2018,Tamil Nadu,211, , ,6,4,6,293.8333333
2/4/2018,Tamil Nadu,150, , ,11,4,7,218.75
2/5/2018,Tamil Nadu,143, , ,15,4,6,214.4166667
2/6/2018,Tamil Nadu,155, , ,12,3,6,225.4166667
2/7/2018,Tamil Nadu,131, , ,12,4,7,194.6666667
2/8/2018,Tamil Nadu,120, , ,10,3,7,176.25
2/9/2018,Tamil Nadu,192, , ,11,4,6,274.75
2/10/2018,Tamil Nadu,162, , ,7,4,6,229.75
2/11/2018,Tamil Nadu,165, , ,8,3,6,233.75
2/12/2018,Tamil Nadu,161, , ,10,3,7,230.9166667
2/13/2018,Tamil Nadu,190, , ,13,5,6,275.8333333
2/14/2018,Tamil Nadu,150, , ,13,6,5,223.75
2/15/2018,Tamil Nadu,165, , ,10,7,5,241.25
2/16/2018,Tamil Nadu,160, , ,10,6,5,233.3333333
2/17/2018,Tamil Nadu,160, , ,9,6,5,232.0833333
2/18/2018,Tamil Nadu,182, , ,9,7,6,262.6666667
2/19/2018,Tamil Nadu,172, , ,12,7,5,253.0833333
2/20/2018,Tamil Nadu,168, , ,13,7,5,249
2/21/2018,Tamil Nadu,169, , ,12,7,5,249.0833333
2/22/2018,Tamil Nadu,160, , ,12,6,5,235.8333333
2/23/2018,Tamil Nadu,146, , ,10,7,5,215.9166667
2/24/2018,Tamil Nadu,148, , ,8,7,5,216.0833333
2/25/2018,Tamil Nadu,122, , ,10,7,6,183.9166667
2/26/2018,Tamil Nadu,139, , ,12,7,8,209.0833333
2/27/2018,Tamil Nadu,178, , ,13,7,5,262.3333333
2/28/2018,Tamil Nadu,218, , ,10,7,6,311.9166667
3/1/2018,Tamil Nadu,232, , ,10,7,6,330.5833333
3/2/2018,Tamil Nadu,155, , ,11,7,6,229.1666667
3/3/2018,Tamil Nadu,136, , ,10,6,5,201.3333333
3/4/2018,Tamil Nadu,168, , ,8,6,5,241.5
3/5/2018,Tamil Nadu,137, , ,8,7,6,201.4166667
3/6/2018,Tamil Nadu,144, , ,10,4,6,209.5
3/7/2018,Tamil Nadu,173, , ,13,8,7,256.9166667
3/8/2018,Tamil Nadu,197, , ,11,7,5,285.1666667
3/9/2018,Tamil Nadu,160, , ,13,7,5,238.3333333
3/10/2018,Tamil Nadu,164, , ,10,21,5,257.4166667
3/11/2018,Tamil Nadu,166, , ,10,26,6,266.3333333
3/12/2018,Tamil Nadu,277, , ,6,6,5,384.3333333
3/13/2018,Tamil Nadu,118, , ,8,6,5,174.8333333
3/14/2018,Tamil Nadu,138, , ,7,5,6,199
3/15/2018,Tamil Nadu,84, , ,7,4,5,125.75
3/16/2018,Tamil Nadu,95, , ,13,7,6,151.6666667
3/17/2018,Tamil Nadu,129, , ,11,27,6,219.5
3/18/2018,Tamil Nadu,139, , ,10,10,5,210.3333333
3/19/2018,Tamil Nadu,137, , ,10,13,6,211.4166667
3/20/2018,Tamil Nadu,178, , ,8,10,7,259.8333333
3/21/2018,Tamil Nadu,148, , ,6,7,11,213.5833333
3/22/2018,Tamil Nadu,122, , ,7,2,8,173.9166667
3/23/2018,Tamil Nadu,160, , ,6,3,9,224.5833333
3/24/2018,Tamil Nadu,196, , ,5,1,9,268.8333333
3/25/2018,Tamil Nadu,171, , ,7,11,8,250.5
3/26/2018,Tamil Nadu,159, , ,6,6,9,227
3/27/2018,Tamil Nadu,191, , ,5,2,13,263.4166667
3/28/2018,Tamil Nadu,86, , ,6,5,6,128.4166667
3/29/2018,Tamil Nadu,77, , ,5,5,5,115.1666667
3/30/2018,Tamil Nadu,128, , ,5,5,6,183.1666667
3/31/2018,Tamil Nadu,143, , ,5,6,5,204.4166667
10/1/2017,Tamil Nadu,106, , ,5,8,4,157.5833333
10/2/2017,Tamil Nadu,65, , ,7,7,5,104.1666667
10/3/2017,Tamil Nadu,103, , ,8,8,5,157.3333333
10/4/2017,Tamil Nadu,69, , ,7,7,4,109.5
10/5/2017,Tamil Nadu,74, , ,7,7,5,116.1666667
10/6/2017,Tamil Nadu,136, , ,6,7,5,197.5833333
10/7/2017,Tamil Nadu,131, , ,6,8,7,192.1666667
10/8/2017,Tamil Nadu,92, , , ,7,4,#VALUE!
10/9/2017,Tamil Nadu,161, , ,8,2,2,227.1666667
10/10/2017,Tamil Nadu,91, , ,11,2,2,137.5833333
10/11/2017,Tamil Nadu,116, , ,11,2,5,170.9166667
10/12/2017,Tamil Nadu,104, , ,13,2,4,157.4166667
10/13/2017,Tamil Nadu,125, , ,12,4,5,186.6666667
10/14/2017,Tamil Nadu,150, , ,11,5,5,220
10/15/2017,Tamil Nadu,97, , ,11,6,7,150.5833333
10/16/2017,Tamil Nadu,82, , ,10,4,9,126.8333333
10/17/2017,Tamil Nadu,127, , ,11,7,11,191.8333333
10/18/2017,Tamil Nadu,222, , ,13,8,8,322.25
10/19/2017,Tamil Nadu,335, , ,11,4,7,465.4166667
10/20/2017,Tamil Nadu,91, , ,17,3,7,146.3333333
10/21/2017,Tamil Nadu,102, , ,14,3,7,157.25
10/22/2017,Tamil Nadu,103, , ,17,3,7,162.3333333
10/23/2017,Tamil Nadu,156, , ,12,2,7,225.5
10/24/2017,Tamil Nadu,139, , ,12,3,15,204.0833333
10/25/2017,Tamil Nadu,98, , ,10,3,7,146.9166667
10/26/2017,Tamil Nadu,78, , ,13,2,8,122.75
10/27/2017,Tamil Nadu,83, , ,13,1,7,128.1666667
10/28/2017,Tamil Nadu,145, , ,12,3,7,212.0833333
10/29/2017,Tamil Nadu,117, , ,9,5,8,173.5
10/30/2017,Tamil Nadu,55, , ,11,3,7,90.83333333
10/31/2017,Tamil Nadu,100, , ,8,2,7,145.8333333
11/1/2017,Tamil Nadu,52, , ,9,2,8,83.08333333
11/2/2017,Tamil Nadu,77, , ,10,2,7,117.6666667
11/3/2017,Tamil Nadu,101, , ,14,3,11,155.9166667
11/4/2017,Tamil Nadu,85, , ,9,3,7,128.3333333
11/5/2017,Tamil Nadu,95, , ,10,3,7,142.9166667
11/6/2017,Tamil Nadu,88, , ,10,3,7,133.5833333
11/7/2017,Tamil Nadu,88, , ,9,3,7,132.3333333
11/8/2017,Tamil Nadu,93, , ,10,3,7,140.25
11/9/2017,Tamil Nadu,86, , ,12,2,8,132.1666667
11/10/2017,Tamil Nadu,132, , ,7,2,7,187.25
11/11/2017,Tamil Nadu,152, , ,7,2,7,213.9166667
11/12/2017,Tamil Nadu,155, , ,6,3,7,217.9166667
11/13/2017,Tamil Nadu,127, , ,5,3,7,179.3333333
11/14/2017,Tamil Nadu,76, , ,6,3,7,112.5833333
11/15/2017,Tamil Nadu,106, , , , , ,#VALUE!
11/17/2017,Tamil Nadu,110, , ,11,13,5,176.6666667
11/18/2017,Tamil Nadu,82, , ,9,6,5,128.0833333
11/19/2017,Tamil Nadu,72, , ,10,6,5,116
11/20/2017,Tamil Nadu,73, , ,9,7,5,117.3333333
11/21/2017,Tamil Nadu,65, , ,12,6,4,109.1666667
11/22/2017,Tamil Nadu,118, , ,13,5,4,179.8333333
11/23/2017,Tamil Nadu,164, , ,10,3,4,234.9166667
11/24/2017,Tamil Nadu,160, , ,17,4,4,239.5833333
11/25/2017,Tamil Nadu,185, , ,12,4,5,266.6666667
11/26/2017,Tamil Nadu,152, , ,13,5,5,225.1666667
11/27/2017,Tamil Nadu,113, , ,15,5,6,175.6666667
11/28/2017,Tamil Nadu,113, , ,14,3,7,171.9166667
11/29/2017,Tamil Nadu,113, , ,13,5,4,173.1666667
11/30/2017,Tamil Nadu,113, , ,14,4,4,173.1666667
12/1/2017,Tamil Nadu,113, , ,12,5,4,171.9166667
12/2/2017,Tamil Nadu,113, , ,10,5,4,169.4166667
12/3/2017,Tamil Nadu,113, , ,12,6,5,173.1666667
12/4/2017,Tamil Nadu,112, , ,12,6,5,171.8333333
12/5/2017,Tamil Nadu,110, , ,11,6,4,167.9166667
12/6/2017,Tamil Nadu,120, , ,11,4,5,178.75
12/7/2017,Tamil Nadu,142, , ,13,3,5,209.3333333
